id,email,email2,id2,sentiment,date
25,60,37,55,567,1995-03-31
66,19,96,61,596,1929-04-26
30,93,64,39,263,1946-08-15
45,62,26,54,234,1908-10-02
52,62,81,14,256,1909-09-03
11,82,48,6,733,1903-09-04
30,41,74,39,602,1945-01-28
4,60,40,32,817,1970-05-11
90,53,79,51,549,2007-01-27
80,78,58,29,631,1964-10-17
8,55,82,40,182,2011-06-07
96,12,35,61,622,1949-07-24
76,1,50,79,803,1948-06-09
69,35,5,73,147,1995-08-14
13,99,65,84,153,1913-04-09
78,67,50,23,677,1989-10-17
87,81,2,73,944,1909-07-08
42,56,33,16,820,1953-11-16
87,34,21,2,21,2014-06-28
90,1,55,51,91,2007-05-29
24,17,73,22,376,1902-12-28
2,72,31,1,195,2015-08-04
32,5,74,77,854,1901-06-13
91,76,11,57,508,1948-11-10
8,27,32,75,707,2001-06-03
27,82,24,41,374,1932-08-17
76,35,40,12,959,1923-05-08
1,88,5,4,799,1943-05-21
53,7,84,100,759,1965-01-21
44,16,19,81,978,1929-04-01
35,36,28,5,680,1981-03-29
99,89,87,42,386,1905-05-20
3,10,79,32,161,1959-08-17
84,38,79,33,422,1917-07-11
34,33,21,54,552,1966-10-07
46,50,97,98,389,1930-03-18
59,15,65,63,841,1902-02-04
74,64,70,40,899,1980-04-16
27,43,67,34,236,1987-01-23
88,85,100,39,925,1934-10-02
92,34,86,38,294,1913-07-17
30,98,80,60,835,1932-11-10
61,46,74,81,394,1925-01-16
22,97,12,84,354,1955-10-16
97,17,11,9,380,1952-03-09
79,90,72,28,19,1963-10-30
19,52,67,64,913,1969-11-08
7,14,50,64,286,1964-11-08
2,19,68,84,9,1909-04-19
77,20,43,28,517,1972-07-08
29,54,80,61,907,1990-08-07
68,42,98,86,56,1984-06-19
59,39,79,1,7,1915-11-24
18,2,80,11,4,1904-11-17
63,91,46,67,496,1920-10-06
87,44,85,79,367,2018-08-18
17,97,62,49,528,1996-01-11
68,99,73,77,358,2002-08-22
6,86,65,27,314,1992-08-18
11,12,65,1,420,1939-04-29
79,42,32,95,543,1927-01-27
78,45,83,16,96,1986-02-17
58,11,58,53,657,2004-06-28
64,29,28,68,573,1912-11-25
71,17,91,75,925,1945-04-08
71,91,92,72,633,1930-11-12
40,12,74,100,177,1904-11-01
98,90,24,89,844,2019-08-22
93,43,40,25,573,1985-07-28
28,44,40,55,625,1904-06-21
40,18,65,67,791,1985-05-21
1,82,45,40,262,2006-10-10
76,16,5,52,60,1948-09-06
68,99,32,71,860,1910-05-14
35,50,56,8,664,1931-02-12
32,84,25,51,937,1914-09-26
50,84,26,87,779,1988-07-25
74,85,4,68,382,1928-10-01
74,11,28,25,12,1901-09-08
99,53,13,15,937,1905-04-23
76,88,91,49,759,2007-10-06
75,44,86,71,994,1952-03-21
62,17,56,43,700,1966-12-17
2,25,84,16,972,2003-08-12
72,4,64,42,23,2008-03-15
7,9,29,70,168,1999-07-04
92,91,13,53,726,2016-08-10
57,9,43,82,348,1914-01-05
16,63,49,17,229,1999-03-30
76,18,78,37,661,2010-12-16
77,89,31,12,83,1964-03-02
25,26,73,57,740,1932-07-28
85,24,90,86,214,2005-07-15
42,59,86,11,229,1997-12-31
48,48,97,9,667,1916-07-18
35,79,32,9,410,1953-10-05
64,9,7,92,390,2018-12-18
80,87,17,86,302,1950-08-01
76,39,42,39,953,1987-12-04
8,84,67,53,556,1909-01-19
92,12,15,79,632,1958-01-02
44,98,50,18,285,1962-02-22
3,84,93,52,730,1988-08-29
39,53,11,45,299,1982-12-20
49,83,38,73,175,2013-08-18
30,60,42,70,985,1931-07-12
11,71,56,57,114,1971-06-23
40,39,59,76,389,1903-06-11
70,27,22,63,557,1900-05-18
48,64,92,7,79,1988-04-06
51,72,71,28,31,2009-06-19
61,52,47,44,961,1918-12-03
11,31,21,87,344,1997-03-15
34,32,99,55,626,2007-02-18
85,42,40,71,736,1990-04-21
51,91,73,91,613,2012-01-10
14,92,38,49,469,1978-10-12
63,75,37,14,394,1902-06-14
7,65,24,14,615,1912-08-23
82,4,97,7,832,1991-12-26
39,78,40,31,932,1969-02-16
83,99,74,90,150,1940-02-07
15,13,86,7,606,1990-06-16
60,60,88,64,976,1979-02-03
100,26,61,89,348,1922-07-18
14,26,85,45,340,1937-01-27
24,100,63,41,631,1926-12-04
99,74,7,35,609,1902-09-23
15,64,98,1,401,1949-12-14
88,94,50,24,820,1922-01-16
3,85,37,13,149,1963-01-23
8,21,88,12,95,1965-09-08
19,21,35,64,197,1908-02-22
77,80,66,6,898,1978-11-09
19,92,30,42,741,1976-11-14
80,83,32,30,495,1928-08-24
17,54,45,60,433,1984-12-21
61,78,23,39,886,1907-04-03
44,59,4,40,239,1969-05-14
93,70,1,34,170,1919-12-12
39,75,61,8,779,1915-04-19
57,77,3,67,895,1964-05-18
73,82,72,1,59,1933-06-24
9,100,78,14,973,1965-07-31
23,8,31,52,131,1952-12-03
1,91,4,94,822,1965-05-18
77,41,20,32,804,1993-03-25
13,100,13,84,341,1926-12-10
52,73,71,57,84,1961-04-28
96,8,81,31,65,2018-04-11
28,70,67,53,753,1995-09-04
35,53,34,4,610,1923-03-05
56,52,84,84,920,1966-10-27
73,37,12,33,980,1965-11-19
83,21,63,33,632,1957-10-12
31,59,57,46,88,1902-10-13
78,7,33,98,635,1972-04-21
70,72,18,32,708,1923-08-26
91,25,96,79,5,1930-08-06
70,71,2,18,907,2019-05-16
46,83,6,37,827,1986-05-28
86,73,24,90,970,1901-04-04
38,16,85,23,537,1945-09-01
65,56,52,65,113,2007-04-15
33,28,28,24,51,1994-11-05
50,73,29,69,423,1948-11-07
8,76,93,32,742,1940-10-02
17,46,15,2,205,1916-11-29
85,57,73,53,397,1962-12-02
39,38,57,68,403,1933-07-13
7,22,67,55,584,1931-11-10
67,14,63,6,585,1908-03-14
80,79,93,24,539,1963-05-26
14,3,55,3,849,1933-10-26
97,77,16,6,610,1904-03-22
16,6,44,24,322,1964-10-28
43,56,43,15,18,1996-01-07
21,26,89,72,591,1938-06-22
67,72,95,18,289,1962-06-08
40,33,86,28,995,1991-03-22
1,1,28,47,726,1914-05-12
55,53,17,37,845,1905-09-28
11,10,16,11,69,2016-10-01
72,43,44,33,386,1943-11-26
4,15,82,7,3,1948-11-19
71,88,60,10,285,1962-12-27
46,17,29,52,413,1935-12-07
42,98,79,74,829,1977-03-16
8,11,73,7,300,1906-03-30
39,28,44,80,195,1953-03-17
3,35,89,47,16,1907-08-16
72,16,33,10,472,1984-02-23
52,89,83,59,503,1947-10-12
47,9,52,88,872,2017-10-12
100,66,65,44,896,1913-07-20
73,73,33,20,446,1949-02-19
4,51,60,63,897,1993-02-24
50,42,5,13,76,1951-04-05
80,28,41,72,705,1970-10-30
99,49,6,60,823,1925-11-07
33,70,56,99,543,2013-07-22
80,69,57,84,338,1981-10-11
46,93,9,8,805,1934-01-30
22,39,6,70,239,1948-08-27
56,18,68,53,614,1917-05-17
44,82,71,95,772,1929-08-12
52,25,7,20,31,1970-02-20
46,4,98,29,772,2017-06-16
95,64,65,55,757,1930-12-31
100,92,50,7,688,1970-12-28
54,3,96,57,729,1971-02-23
48,96,47,29,203,1924-10-15
44,84,69,53,2,1906-07-09
21,71,19,35,631,1940-12-19
4,25,1,43,931,1935-07-10
56,73,83,57,196,1939-06-11
30,40,71,59,70,1941-10-02
32,11,56,25,286,2012-08-08
77,74,59,45,247,1987-10-15
37,45,2,50,229,1936-04-20
96,92,12,53,787,1912-07-19
19,7,30,75,263,1931-12-22
73,55,99,24,162,1947-01-14
87,35,55,72,412,1933-10-28
25,59,94,91,200,2002-05-31
43,44,13,13,151,1963-08-24
36,16,9,32,217,2012-06-07
96,54,7,76,134,1924-09-09
51,7,7,14,90,1924-08-29
86,38,65,84,627,2018-02-08
58,75,1,21,184,1904-04-01
18,17,22,89,7,1987-07-31
42,38,24,50,156,1920-02-23
1,32,75,90,406,1922-01-12
18,55,46,49,979,1906-10-26
9,18,84,68,875,2004-06-21
53,15,19,59,494,1982-10-03
80,77,10,77,15,2004-08-23
39,93,57,18,890,1914-04-18
59,17,77,92,18,1919-12-20
95,14,54,48,900,1916-05-08
30,35,100,51,837,1923-11-30
99,15,5,96,126,1994-01-18
47,47,77,12,790,1905-12-11
10,36,71,91,931,2018-08-16
9,13,57,10,681,1971-12-16
30,95,49,39,157,2006-09-14
20,40,52,69,326,1917-01-31
82,46,59,56,612,1957-07-08
89,70,33,65,617,1961-02-23
49,40,72,59,104,1935-08-14
72,69,21,25,763,1915-04-20
78,28,45,56,114,1988-05-29
75,33,34,52,389,1992-12-12
66,77,72,85,164,1934-05-14
24,26,58,15,272,1950-10-04
90,30,83,56,475,1981-04-11
95,3,79,20,894,2002-01-09
90,90,58,73,670,1914-03-14
70,19,38,44,779,1967-09-25
32,37,64,28,999,1934-12-26
22,80,33,87,121,1993-06-14
31,6,84,26,962,2002-10-05
13,2,9,70,277,1969-03-11
79,1,51,79,292,1988-10-13
78,97,69,46,136,1987-04-23
91,77,40,24,79,1994-06-04
30,14,15,25,665,2003-06-22
41,44,71,89,195,1976-05-15
11,35,82,67,941,1989-09-17
32,8,92,2,231,1920-03-21
91,35,46,40,658,1983-10-02
8,27,11,3,619,1920-04-05
32,75,16,60,156,1918-12-02
52,79,54,59,700,1954-09-21
68,57,20,39,594,1997-08-22
44,94,65,82,963,1953-01-22
28,41,41,100,598,1981-03-27
87,43,68,40,156,1997-12-31
7,84,12,99,395,2019-09-15
99,91,3,47,467,2013-08-01
7,90,30,78,184,1918-12-23
2,77,97,33,194,1986-03-23
60,67,13,20,959,1956-02-13
79,67,4,59,637,1939-03-24
91,37,13,69,377,1983-01-12
75,27,80,1,15,1989-08-15
88,77,36,79,392,1965-08-17
34,66,50,93,488,1979-12-18
63,69,56,100,345,1960-12-10
75,50,20,87,533,1996-07-23
21,78,1,83,279,1921-06-05
63,29,61,49,827,1968-05-13
9,51,33,94,468,2017-05-11
42,77,92,58,742,1994-01-20
67,70,81,46,414,1964-01-17
34,50,77,73,643,1921-08-02
20,57,37,98,436,2012-12-02
67,62,68,73,775,1929-04-08
49,37,42,29,928,1912-10-27
12,99,32,52,633,1909-05-10
98,12,78,69,633,2019-02-10
68,29,4,27,864,1978-06-29
48,82,52,98,224,1976-01-21
11,15,86,91,484,1958-05-26
22,21,86,33,891,1954-11-02
33,7,2,35,290,1994-11-25
90,71,12,31,675,1989-08-11
27,19,89,14,681,1906-07-08
65,58,30,7,670,1943-12-06
96,73,17,13,797,1981-01-12
43,73,21,59,997,1953-05-01
76,20,88,50,665,2019-01-02
29,98,7,42,880,1949-06-08
67,32,54,99,364,1975-12-06
13,12,81,71,746,1913-10-17
12,70,95,74,1000,2017-04-16
29,74,16,65,821,1902-06-29
92,94,86,97,185,1939-03-30
14,52,58,60,402,2018-08-24
40,58,6,13,794,1987-02-26
50,66,44,60,400,1965-08-15
95,6,95,8,886,1988-08-13
28,42,46,71,798,2010-01-14
33,31,56,77,151,1993-11-19
45,25,16,51,450,1978-04-06
27,2,60,96,98,1949-02-18
31,41,77,69,840,1916-12-22
24,93,75,40,392,1965-11-25
97,69,79,52,66,1922-12-13
77,64,48,58,151,2006-09-04
53,1,90,62,64,1947-11-02
69,72,4,100,951,1903-11-30
21,5,68,44,666,1914-06-02
19,92,37,11,749,1995-01-16
78,72,13,21,926,1918-05-26
22,50,87,94,783,1909-10-30
56,26,66,27,437,2001-11-26
89,76,50,62,212,1916-08-07
6,13,32,75,290,1921-03-05
80,22,95,80,559,1990-01-21
28,52,27,62,639,2007-11-19
20,9,24,6,940,1928-08-21
70,19,69,61,703,1991-07-30
22,69,4,47,244,1908-04-15
90,39,9,48,352,2016-10-09
45,2,33,47,405,1996-06-26
46,96,34,28,77,1927-04-09
95,42,57,89,607,1905-05-20
99,75,79,71,588,1963-04-25
92,76,62,64,862,2002-11-21
84,20,2,86,831,1925-06-24
21,17,34,24,161,2015-05-19
41,66,60,32,917,1906-09-27
98,53,5,76,940,1963-08-25
98,54,8,60,304,2017-02-11
93,1,80,85,574,1969-01-01
42,4,67,32,544,1919-03-06
75,81,95,1,482,1917-04-05
15,82,11,91,276,2000-08-19
71,97,82,18,924,1937-05-06
94,63,59,73,461,1945-07-09
69,63,62,35,325,1944-04-07
79,32,1,13,178,1929-04-06
85,91,89,5,572,1922-01-22
84,13,45,33,898,2019-03-02
97,41,49,52,841,1906-11-01
43,92,80,3,887,1965-03-08
21,40,1,28,482,1902-05-20
93,70,45,94,405,1951-08-15
30,49,71,78,485,2017-03-12
47,64,35,46,888,2009-12-12
31,92,86,45,494,1917-11-27
42,9,12,31,962,1902-06-27
34,73,30,26,743,1944-02-20
51,80,79,98,773,1908-09-07
65,1,49,82,222,1941-02-07
20,63,67,46,848,1966-02-13
38,39,21,96,92,1908-05-27
7,39,43,93,972,1934-11-17
69,9,57,66,626,1913-04-22
16,25,38,72,830,2018-05-13
25,5,100,20,171,1976-01-02
60,82,49,33,144,1940-11-03
37,72,66,93,531,2012-02-18
29,63,43,69,565,1942-12-02
89,2,73,36,193,2008-12-07
50,37,94,91,905,2009-01-21
80,18,30,4,315,1905-12-07
54,90,9,62,614,1913-09-22
91,71,49,98,607,1934-10-06
31,82,65,43,813,1936-05-11
11,80,28,92,340,2007-04-29
87,74,4,85,648,1969-08-23
76,59,9,50,519,1946-12-22
88,82,47,66,282,1988-06-13
77,54,70,41,112,1954-03-07
34,29,25,16,381,2011-04-06
81,3,26,57,851,1981-09-22
94,44,52,35,660,1905-07-30
91,1,24,63,675,1987-03-22
23,50,18,31,317,1998-07-04
37,10,19,49,891,1915-08-10
91,61,91,54,155,2009-06-26
33,1,17,66,791,2005-06-06
54,33,2,82,571,1922-02-17
74,70,100,20,811,1976-04-06
70,33,16,94,197,1979-11-08
19,94,38,37,713,1997-09-02
33,71,16,44,414,1942-04-24
94,42,49,79,176,1983-02-16
54,84,58,82,675,1995-06-22
27,46,16,59,685,1915-01-18
9,13,16,59,521,2018-05-03
90,19,43,68,798,1957-12-04
28,54,91,31,679,2012-12-28
93,53,16,39,484,1977-06-05
90,45,100,84,611,1915-10-06
76,45,12,93,291,1943-10-21
6,12,5,81,73,1990-09-12
72,52,18,87,790,2005-08-16
17,77,86,12,49,2001-03-08
95,24,92,33,526,1941-06-07
31,15,6,14,55,1987-03-20
54,16,17,100,462,1907-12-10
83,44,88,88,434,1961-08-14
10,57,41,55,997,1962-03-11
8,20,76,58,611,2004-06-05
11,78,27,78,497,1968-07-26
22,7,36,46,22,1900-09-18
74,14,79,4,748,1988-07-23
47,55,44,56,905,1924-04-18
91,68,44,95,786,2003-09-06
48,75,30,21,949,1946-09-20
46,21,31,1,409,2003-11-05
51,13,48,15,882,1922-06-10
55,60,90,23,920,2009-08-18
75,12,76,13,768,1910-07-05
82,96,1,92,972,1905-12-09
54,59,80,15,354,1929-07-21
32,27,1,55,976,1914-06-18
94,78,17,97,868,1979-12-21
89,95,27,92,720,1967-11-07
96,17,96,46,568,1979-06-02
83,69,65,29,178,2004-05-25
18,38,95,65,31,1970-08-29
79,19,58,5,812,1987-06-03
75,39,72,30,491,2001-12-08
91,10,59,100,82,1938-04-03
27,24,86,79,891,1996-03-31
19,89,4,39,407,2002-02-17
14,39,50,49,208,1975-07-20
87,20,49,28,968,1947-11-21
72,68,42,15,683,1959-07-11
46,25,50,62,840,1915-08-26
9,41,49,82,477,1938-02-19
25,94,11,50,847,1905-08-29
45,19,8,8,221,2007-04-14
95,81,53,75,939,1932-12-26
77,73,80,61,116,2006-08-22
10,65,52,8,156,2015-08-31
38,39,95,54,701,1955-12-30
69,95,12,18,549,2017-04-13
1,67,93,29,572,1978-01-12
32,9,14,33,133,1960-05-05
62,85,7,39,69,1969-01-04
65,92,28,59,234,1923-05-13
51,15,8,35,209,1970-12-02
99,36,34,91,722,1966-12-27
70,2,83,48,221,1928-11-28
57,51,97,10,75,2012-09-12
49,23,87,14,1000,2012-05-29
65,14,82,46,90,1904-01-19
10,35,28,47,872,1903-03-24
52,94,60,83,173,2008-06-15
98,94,10,45,391,1985-10-20
33,88,42,98,398,1939-11-09
11,39,63,1,390,1929-12-27
98,98,24,14,297,1995-02-03
28,97,26,13,858,2009-05-20
34,39,14,58,915,1990-08-03
32,49,48,21,240,1961-07-29
56,15,72,9,779,2011-05-29
59,8,30,100,835,1949-01-01
8,98,71,74,155,1918-08-16
29,19,25,79,646,1935-11-13
12,3,57,78,532,1937-05-08
78,13,67,96,875,1912-06-22
72,6,10,50,483,1979-02-22
84,42,87,96,456,1909-04-24
3,75,24,70,229,1945-09-19
78,28,1,95,647,1929-08-22
82,46,59,57,535,1974-07-02
22,98,26,59,56,2019-12-31
65,51,73,52,879,1969-09-28
77,24,12,83,396,1941-12-03
71,13,12,27,790,1989-02-10
45,32,92,33,641,1927-12-30
55,44,41,81,75,2000-10-03
27,99,16,91,36,1910-03-08
63,91,81,51,947,1947-06-28
57,56,26,100,190,1904-10-19
50,77,31,52,718,1949-12-02
49,16,91,79,61,1947-05-28
99,85,17,89,503,1945-06-21
42,92,31,43,353,2004-02-15
44,82,49,6,503,2007-02-22
75,79,26,96,39,1920-04-04
14,56,81,94,235,1934-08-09
1,23,86,17,249,1927-01-21
16,89,85,89,532,1941-07-17
96,83,76,82,712,1967-05-22
61,96,11,59,473,1989-07-22
37,8,62,45,619,1967-12-17
76,29,68,28,677,2014-06-11
26,37,23,81,593,1918-10-15
63,65,30,15,697,1954-11-01
79,85,91,86,997,1960-08-19
13,9,59,27,133,1918-11-17
85,83,1,15,396,1915-09-23
56,33,50,82,868,2013-02-20
56,22,3,37,482,1978-08-30
19,55,63,52,131,1957-05-02
99,45,96,6,887,2010-12-16
96,32,80,98,613,1915-10-17
9,22,81,7,571,1985-08-22
16,69,9,41,486,2011-03-23
76,28,86,11,336,1982-06-19
59,62,11,5,642,1981-05-29
52,66,47,94,234,1904-09-28
3,8,71,71,590,1956-08-28
97,80,44,72,677,1959-12-10
90,92,10,80,518,1902-09-10
26,58,11,73,768,2007-01-25
94,48,20,9,194,1914-10-15
57,65,90,75,604,1976-03-26
15,74,31,8,372,1913-09-15
61,82,29,49,774,1972-02-09
2,19,4,2,242,1925-09-01
93,8,49,62,483,1940-02-17
13,44,51,7,515,1940-05-02
78,37,59,24,22,1992-02-23
36,17,21,63,658,1933-01-13
93,64,86,41,219,1977-06-24
25,97,93,58,997,2014-07-03
56,93,81,27,863,1987-08-21
23,39,51,39,450,2008-11-03
56,38,83,50,458,1917-08-14
87,33,43,38,61,1918-11-11
7,20,30,39,514,1909-06-13
94,48,53,28,25,2013-01-12
8,6,8,27,171,1901-06-26
78,13,92,85,870,1939-07-30
71,68,32,59,10,1964-03-25
89,22,31,14,170,1983-01-25
51,91,22,20,277,1920-06-11
85,32,70,48,847,1937-01-03
25,16,85,43,904,1912-03-02
4,28,15,13,962,1973-03-05
97,87,18,79,530,1981-03-14
77,72,50,94,187,2008-03-28
91,80,2,10,841,2015-03-02
55,54,9,40,266,2009-10-31
82,16,19,72,923,1973-05-05
36,3,39,77,20,1904-02-04
35,49,79,84,794,1923-07-01
60,73,56,45,491,1919-12-19
79,51,99,47,545,1960-11-25
26,49,45,9,283,1977-09-26
13,21,14,25,839,1991-04-05
55,19,56,22,538,1942-01-06
85,98,93,56,916,1989-02-28
90,50,48,94,406,1940-07-13
60,79,54,42,389,1939-01-15
32,84,5,76,180,1947-03-21
52,58,30,57,551,1963-11-02
93,25,62,97,594,2015-02-20
80,35,91,80,172,1906-05-10
63,89,90,28,459,1994-07-11
40,38,91,82,331,1917-03-27
60,44,27,20,103,1949-10-31
41,18,37,94,658,1943-05-12
36,59,48,52,130,1911-07-27
96,19,46,8,260,2004-07-18
38,83,22,76,131,1931-11-11
34,99,52,73,938,1965-10-13
32,78,40,22,847,1946-04-11
18,68,11,92,278,1952-10-19
100,41,10,77,820,2001-12-01
82,94,63,78,883,1901-03-21
96,44,70,71,552,1932-08-24
45,71,33,34,894,1948-01-16
4,61,32,62,574,1934-04-13
95,1,3,99,295,1999-12-21
49,31,38,91,88,1986-01-16
66,86,59,36,965,1910-01-11
54,13,16,81,705,1984-07-18
4,5,98,42,200,1936-10-25
15,2,56,86,448,1945-10-17
55,54,14,11,335,1935-01-10
35,90,33,57,632,1907-07-24
12,26,66,18,539,1903-04-07
28,64,28,7,308,1928-01-20
64,55,56,93,391,1913-03-12
26,17,19,82,955,1992-05-13
8,21,42,71,200,1949-11-22
42,68,2,16,684,1953-10-11
67,20,1,72,760,1968-08-10
3,61,60,99,726,1908-06-08
37,19,73,51,719,1927-11-11
45,92,3,100,886,1934-10-03
21,60,99,100,350,1905-02-21
10,99,30,21,149,1991-12-11
20,95,86,16,921,1941-04-25
33,63,97,72,11,1981-07-19
89,82,48,83,379,1955-11-06
8,35,36,45,799,1973-07-24
36,37,56,1,240,1917-12-06
10,31,7,1,111,1910-01-27
90,94,41,77,244,1982-03-08
68,25,77,54,421,1957-07-01
34,65,86,100,763,1918-08-05
48,48,42,28,469,1959-11-14
74,66,99,61,6,1953-10-25
25,49,4,100,804,2002-09-16
72,86,94,65,910,2016-12-23
26,5,3,7,422,1986-11-18
26,49,41,41,830,2001-11-29
25,83,3,85,594,1930-10-18
60,63,84,40,782,2009-10-14
68,46,70,37,635,2000-03-03
45,27,83,55,85,1928-05-25
8,60,14,25,629,2005-02-09
53,7,52,43,985,1948-11-04
63,85,44,76,862,1927-07-19
43,75,69,90,749,1901-07-28
62,15,79,19,901,1958-05-30
22,93,100,45,461,1938-01-24
45,42,86,91,356,1975-11-02
19,82,73,35,854,1939-12-28
24,89,71,75,177,1988-08-28
74,13,88,83,612,1997-05-05
99,71,35,43,78,1992-11-26
68,6,98,75,612,1958-10-21
85,48,94,51,548,1905-03-17
35,28,76,66,752,1981-09-23
32,55,93,42,594,1964-02-16
39,89,69,5,792,1900-03-26
13,42,24,86,836,1945-02-11
16,100,47,72,220,1928-11-25
28,96,58,65,28,1969-12-26
8,1,19,47,53,1911-10-23
8,25,3,28,58,2012-03-03
82,2,23,13,15,2001-02-12
19,34,15,17,323,1963-07-07
44,30,45,79,425,2000-09-10
92,7,77,6,319,1981-06-18
66,4,89,84,661,1907-10-20
33,22,99,72,46,1906-07-06
95,30,62,25,512,1933-02-19
82,86,93,24,375,2006-04-18
10,88,61,15,911,1947-05-27
55,53,32,15,642,1948-08-30
80,7,54,27,98,1905-01-03
70,52,94,67,383,1954-08-30
83,99,29,58,853,2007-03-14
57,38,27,8,543,1977-05-11
91,19,60,41,352,2016-06-16
27,76,47,55,411,1959-04-21
5,96,2,69,669,1910-03-27
88,45,43,41,602,1950-08-11
26,23,48,86,766,1950-01-16
37,7,60,51,891,2002-01-20
48,19,65,41,770,2010-08-28
67,73,30,16,443,1998-03-28
50,28,15,83,725,2007-06-03
2,37,51,50,461,1927-02-10
53,75,66,18,572,1976-01-14
59,5,20,83,535,1959-12-06
16,65,44,64,803,1955-05-22
66,58,91,37,345,1986-10-01
10,56,32,99,412,1958-10-18
63,99,29,6,676,1959-03-21
75,74,69,18,702,2009-05-11
4,19,19,54,461,1973-04-08
2,82,58,8,515,1983-01-11
4,60,100,33,7,1970-03-22
3,69,60,2,493,1985-08-13
64,27,73,83,510,1970-02-12
65,29,64,36,77,1908-04-13
86,74,48,94,601,1935-07-06
8,10,63,69,481,1915-06-23
64,45,8,68,998,2002-02-12
38,99,18,65,419,1978-05-02
16,88,68,20,535,2005-02-25
51,100,20,75,240,2009-02-09
83,7,99,53,812,1975-03-12
39,92,16,97,693,1945-08-18
5,19,57,53,159,1981-06-29
93,19,45,30,380,1921-01-26
19,8,57,53,583,1960-02-06
19,91,32,1,433,1930-10-06
16,24,26,76,251,1938-07-01
27,78,40,83,667,2011-04-08
82,86,13,29,729,1943-09-11
54,27,31,49,53,1940-12-13
44,3,91,66,179,1911-02-21
89,37,78,62,656,1997-07-16
88,46,72,78,645,1940-09-16
26,58,52,79,610,1944-07-04
17,30,46,52,816,1961-11-12
76,52,20,55,562,1954-01-21
50,88,26,45,428,1969-11-19
40,55,82,90,688,1901-10-19
57,69,90,34,873,1953-10-28
8,20,88,6,970,2013-09-12
23,83,26,33,501,1908-02-14
70,9,13,16,230,2000-02-20
96,99,7,18,146,1922-05-07
43,27,3,8,44,1918-12-20
41,24,34,50,45,1961-10-04
98,16,32,95,817,1984-04-24
80,90,16,4,551,1975-05-25
85,64,79,73,802,1958-04-12
80,12,11,59,709,1904-08-01
64,56,29,45,36,1934-12-04
34,81,29,13,127,1926-06-05
25,83,2,83,70,1942-06-03
57,9,14,97,865,1962-10-17
99,16,16,34,583,1960-07-24
18,98,39,22,823,2004-05-18
24,46,89,92,373,2015-12-29
53,78,22,45,922,2019-10-04
61,6,81,25,855,2003-03-21
16,54,72,100,521,1973-03-01
25,39,20,58,438,1930-08-21
49,90,38,86,282,1940-09-21
93,61,53,7,271,1955-02-04
59,70,22,80,594,1909-04-26
21,84,89,34,739,1901-12-30
67,54,48,24,400,1989-01-22
96,20,9,1,853,1919-04-23
23,15,3,1,507,1961-01-13
48,1,44,37,554,1975-07-27
93,44,31,87,201,2002-04-07
64,3,68,45,66,2016-06-16
50,85,28,78,218,1972-09-18
51,37,94,32,961,1910-02-11
65,22,63,76,220,1944-03-09
93,15,85,56,843,1929-12-23
100,90,93,98,12,1936-03-06
95,37,25,16,220,1996-10-01
20,6,12,71,251,1993-12-23
52,69,83,38,65,1935-06-10
29,23,67,98,655,1905-03-17
41,98,50,89,915,1934-10-18
50,79,32,18,537,1946-08-30
37,13,47,77,484,1995-12-14
18,26,31,20,701,1961-05-23
94,58,28,32,885,1983-03-05
79,54,39,23,791,1962-08-03
83,70,29,74,119,2011-02-17
26,32,93,85,762,1935-12-06
27,8,6,11,59,1920-11-06
48,72,17,52,866,1914-11-06
38,86,16,18,82,1910-11-28
30,85,71,89,527,1923-06-23
64,31,15,44,362,1988-01-02
41,83,2,80,955,2002-12-07
7,29,60,75,479,1914-03-04
59,29,50,41,816,1978-03-15
42,98,87,19,662,1937-12-23
77,36,64,55,241,1935-01-19
33,52,60,65,516,1934-05-09
51,26,37,87,778,2019-09-03
52,88,1,63,601,1979-02-10
63,43,33,57,679,1941-05-27
34,93,47,90,627,1929-02-16
26,59,96,21,293,1981-01-31
42,19,100,74,150,1905-11-04
4,56,84,56,988,1994-01-31
69,54,98,97,97,1943-09-28
39,64,6,35,298,1982-12-03
88,56,91,83,934,1939-03-09
8,88,54,53,896,2004-08-10
49,70,19,41,829,1964-11-09
13,77,19,27,883,1905-05-04
9,18,93,26,790,1922-06-26
38,19,70,79,201,1954-03-16
15,49,13,82,9,1971-12-23
26,33,51,38,781,1938-04-30
3,80,73,18,620,2003-08-08
47,93,90,13,769,1972-12-28
10,86,43,38,26,1908-10-09
66,45,61,61,252,1929-09-14
7,21,84,41,998,1966-07-01
11,4,73,63,939,2016-12-12
73,3,53,61,723,1905-11-15
72,78,48,78,352,1993-02-08
31,58,60,98,492,1976-04-14
43,78,26,100,637,1969-05-08
95,55,54,18,738,1954-09-07
78,96,49,97,909,1987-01-25
86,96,8,78,296,1983-01-05
79,70,39,83,810,1969-02-11
75,47,71,46,466,1960-06-26
5,26,25,96,984,1965-01-17
16,27,59,66,586,1990-08-14
18,60,57,4,449,1928-06-13
41,72,40,68,392,1928-10-20
85,73,13,7,473,2008-05-19
41,54,20,63,695,1924-01-08
3,31,77,45,506,2005-07-16
96,100,53,38,324,1928-03-08
93,62,61,35,432,1991-03-22
32,34,1,73,896,1915-04-17
35,46,58,65,423,1946-04-04
65,98,49,24,181,1972-10-19
48,49,96,91,163,2012-09-29
80,8,54,11,357,1959-06-24
16,47,37,15,111,1907-01-17
67,38,74,89,761,1962-07-11
